Symbol,Date,Open,High,Low,Close,Volume,MarketState
GBPUSD,2000.08.31,1.45910,1.45930,1.44590,1.44750,7144,UNKNOWN
GBPUSD,2000.09.01,1.44690,1.46490,1.44660,1.46380,7253,UNKNOWN
GBPUSD,2000.09.04,1.46270,1.46600,1.45710,1.45770,6382,UNKNOWN
GBPUSD,2000.09.05,1.45750,1.45860,1.44750,1.45480,7173,UNKNOWN
GBPUSD,2000.09.06,1.45460,1.45540,1.43640,1.43740,7534,UNKNOWN
GBPUSD,2000.09.07,1.43730,1.44180,1.43100,1.43920,8045,UNKNOWN
GBPUSD,2000.09.08,1.43930,1.43950,1.41370,1.41390,7715,UNKNOWN
GBPUSD,2000.09.11,1.41400,1.42310,1.40120,1.40250,8105,UNKNOWN
GBPUSD,2000.09.12,1.40240,1.41530,1.39500,1.40670,8284,UNKNOWN
GBPUSD,2000.09.13,1.40680,1.41370,1.40330,1.40960,7383,UNKNOWN
GBPUSD,2000.09.14,1.40940,1.42140,1.40280,1.40680,7597,UNKNOWN
GBPUSD,2000.09.15,1.40670,1.41430,1.39640,1.39730,7332,UNKNOWN
GBPUSD,2000.09.18,1.39870,1.40670,1.39590,1.40580,6806,UNKNOWN
GBPUSD,2000.09.19,1.40570,1.41280,1.40010,1.40930,7506,UNKNOWN
GBPUSD,2000.09.20,1.40910,1.41920,1.40580,1.41120,7092,UNKNOWN
GBPUSD,2000.09.21,1.41120,1.43970,1.40930,1.43870,7247,UNKNOWN
GBPUSD,2000.09.22,1.43870,1.47580,1.43600,1.45320,8540,UNKNOWN
GBPUSD,2000.09.25,1.45720,1.46460,1.45000,1.45260,7939,UNKNOWN
GBPUSD,2000.09.26,1.45270,1.46420,1.45100,1.46310,7508,UNKNOWN
GBPUSD,2000.09.27,1.46280,1.46780,1.45820,1.46400,7562,UNKNOWN
GBPUSD,2000.09.28,1.46410,1.46790,1.46110,1.46260,7234,UNKNOWN
GBPUSD,2000.09.29,1.46270,1.48020,1.46090,1.47610,7359,UNKNOWN
GBPUSD,2000.10.02,1.47640,1.47790,1.46460,1.46630,7385,UNKNOWN
GBPUSD,2000.10.03,1.46590,1.46820,1.45570,1.45910,6623,UNKNOWN
GBPUSD,2000.10.04,1.45910,1.46090,1.45210,1.45820,6656,UNKNOWN
GBPUSD,2000.10.05,1.45800,1.45990,1.44300,1.44410,7143,UNKNOWN
GBPUSD,2000.10.06,1.44400,1.45200,1.44220,1.44560,7149,UNKNOWN
GBPUSD,2000.10.09,1.44690,1.45000,1.44540,1.44920,5641,UNKNOWN
GBPUSD,2000.10.10,1.44930,1.45830,1.44730,1.45570,7150,UNKNOWN
GBPUSD,2000.10.11,1.45550,1.46620,1.45440,1.46070,7573,UNKNOWN
GBPUSD,2000.10.12,1.46080,1.47540,1.45840,1.47140,7364,UNKNOWN
GBPUSD,2000.10.13,1.47150,1.48040,1.44960,1.45200,7617,UNKNOWN
GBPUSD,2000.10.16,1.45180,1.45450,1.44180,1.44740,7885,UNKNOWN
GBPUSD,2000.10.17,1.44730,1.45140,1.43420,1.45040,8265,UNKNOWN
GBPUSD,2000.10.18,1.45000,1.46160,1.43830,1.44350,8148,UNKNOWN
GBPUSD,2000.10.19,1.44330,1.44860,1.43960,1.44620,8433,UNKNOWN
GBPUSD,2000.10.20,1.44600,1.45170,1.44160,1.45150,7841,UNKNOWN
GBPUSD,2000.10.23,1.45280,1.45810,1.44900,1.45340,8396,UNKNOWN
GBPUSD,2000.10.24,1.45350,1.45630,1.44710,1.44980,8388,UNKNOWN
GBPUSD,2000.10.25,1.44970,1.45170,1.43060,1.43250,8473,UNKNOWN
GBPUSD,2000.10.26,1.43210,1.43830,1.41910,1.43630,8477,UNKNOWN
GBPUSD,2000.10.27,1.43640,1.45620,1.43220,1.45530,7830,UNKNOWN
GBPUSD,2000.10.30,1.45430,1.46760,1.44940,1.45050,9286,UNKNOWN
GBPUSD,2000.10.31,1.45060,1.45490,1.44520,1.44800,8844,UNKNOWN
GBPUSD,2000.11.01,1.44850,1.45730,1.44180,1.45150,8627,UNKNOWN
GBPUSD,2000.11.02,1.45190,1.45540,1.44280,1.44310,8572,UNKNOWN
GBPUSD,2000.11.03,1.44300,1.45550,1.43940,1.45040,9547,UNKNOWN
GBPUSD,2000.11.06,1.44940,1.45200,1.42500,1.42850,8943,UNKNOWN
GBPUSD,2000.11.07,1.42810,1.43510,1.42400,1.43350,8793,UNKNOWN
GBPUSD,2000.11.08,1.43360,1.43650,1.41910,1.42220,9475,UNKNOWN
GBPUSD,2000.11.09,1.42250,1.43430,1.41290,1.43260,8663,UNKNOWN
GBPUSD,2000.11.10,1.43250,1.43590,1.42380,1.42590,9549,UNKNOWN
GBPUSD,2000.11.13,1.42650,1.44100,1.42520,1.43680,8095,UNKNOWN
GBPUSD,2000.11.14,1.43690,1.44280,1.42590,1.43030,8346,UNKNOWN
GBPUSD,2000.11.15,1.43040,1.43440,1.42270,1.42690,8527,UNKNOWN
GBPUSD,2000.11.16,1.42680,1.42830,1.42070,1.42570,8525,UNKNOWN
GBPUSD,2000.11.17,1.42570,1.42630,1.41970,1.42230,7686,UNKNOWN
GBPUSD,2000.11.20,1.42240,1.42780,1.41950,1.42320,7348,UNKNOWN
GBPUSD,2000.11.21,1.42330,1.42960,1.41470,1.41810,7705,UNKNOWN
GBPUSD,2000.11.22,1.41830,1.42280,1.40410,1.40430,7881,UNKNOWN
GBPUSD,2000.11.23,1.40420,1.40930,1.39790,1.40020,8010,UNKNOWN
GBPUSD,2000.11.24,1.40090,1.40820,1.39570,1.39990,8281,UNKNOWN
GBPUSD,2000.11.27,1.40080,1.41950,1.40010,1.41790,8152,UNKNOWN
GBPUSD,2000.11.28,1.41790,1.42330,1.41370,1.41800,8661,UNKNOWN
GBPUSD,2000.11.29,1.41810,1.42640,1.41600,1.42250,8700,UNKNOWN
GBPUSD,2000.11.30,1.42270,1.42730,1.41400,1.42530,9404,UNKNOWN
GBPUSD,2000.12.01,1.42520,1.44510,1.42320,1.44190,9680,UNKNOWN
GBPUSD,2000.12.04,1.43950,1.45560,1.43750,1.44970,10237,UNKNOWN
GBPUSD,2000.12.05,1.44970,1.45300,1.43080,1.43380,10448,UNKNOWN
GBPUSD,2000.12.06,1.43390,1.44450,1.43170,1.44370,9695,UNKNOWN
GBPUSD,2000.12.07,1.44360,1.44980,1.43810,1.44440,9482,UNKNOWN
GBPUSD,2000.12.08,1.44470,1.45320,1.44240,1.45170,9036,UNKNOWN
GBPUSD,2000.12.11,1.44620,1.45870,1.44290,1.45530,8316,UNKNOWN
GBPUSD,2000.12.12,1.45510,1.45830,1.44460,1.44850,8810,UNKNOWN
GBPUSD,2000.12.13,1.44700,1.45720,1.44360,1.45660,10431,UNKNOWN
GBPUSD,2000.12.14,1.45700,1.47410,1.45380,1.47270,9884,UNKNOWN
GBPUSD,2000.12.15,1.47200,1.47810,1.46830,1.47570,9512,UNKNOWN
GBPUSD,2000.12.18,1.47360,1.47910,1.46460,1.47560,9242,UNKNOWN
GBPUSD,2000.12.19,1.47570,1.47630,1.46060,1.46830,9707,UNKNOWN
GBPUSD,2000.12.20,1.46850,1.47970,1.46440,1.47530,9832,UNKNOWN
GBPUSD,2000.12.21,1.47580,1.48420,1.46620,1.47290,10526,UNKNOWN
GBPUSD,2000.12.22,1.47340,1.48410,1.46980,1.47690,9707,UNKNOWN
GBPUSD,2000.12.25,1.47700,1.48110,1.47400,1.47770,1141,UNKNOWN
GBPUSD,2000.12.26,1.47770,1.48490,1.47530,1.48320,5219,UNKNOWN
GBPUSD,2000.12.27,1.48320,1.49810,1.48250,1.49640,9382,UNKNOWN
GBPUSD,2000.12.28,1.49750,1.49830,1.48610,1.49300,8855,UNKNOWN
GBPUSD,2000.12.29,1.49290,1.49700,1.48670,1.49290,9911,UNKNOWN
GBPUSD,2001.01.01,1.49310,1.49630,1.49280,1.49610,95,UNKNOWN
GBPUSD,2001.01.02,1.49610,1.50390,1.48840,1.50200,9683,UNKNOWN
GBPUSD,2001.01.03,1.50190,1.50980,1.48820,1.49030,9568,UNKNOWN
GBPUSD,2001.01.04,1.48990,1.50420,1.48830,1.50200,10184,UNKNOWN
GBPUSD,2001.01.05,1.50190,1.50790,1.49520,1.50410,10200,UNKNOWN
GBPUSD,2001.01.08,1.50360,1.51060,1.49310,1.49750,9026,UNKNOWN
GBPUSD,2001.01.09,1.49730,1.49830,1.48720,1.48930,9143,UNKNOWN
GBPUSD,2001.01.10,1.48970,1.49470,1.48530,1.48700,9281,UNKNOWN
GBPUSD,2001.01.11,1.48710,1.50150,1.48650,1.49750,8335,UNKNOWN
GBPUSD,2001.01.12,1.49760,1.50330,1.47550,1.47730,9250,UNKNOWN
GBPUSD,2001.01.15,1.47840,1.48080,1.47090,1.47700,8632,UNKNOWN
GBPUSD,2001.01.16,1.47710,1.47930,1.46640,1.47250,9571,UNKNOWN
GBPUSD,2001.01.17,1.47270,1.47620,1.46870,1.47370,9282,UNKNOWN
GBPUSD,2001.01.18,1.47370,1.47750,1.46870,1.47220,10135,UNKNOWN
GBPUSD,2001.01.19,1.47250,1.47690,1.46260,1.46290,9293,UNKNOWN
GBPUSD,2001.01.22,1.46370,1.46720,1.45120,1.46600,9684,UNKNOWN
GBPUSD,2001.01.23,1.46520,1.47440,1.46420,1.46710,10383,UNKNOWN
GBPUSD,2001.01.24,1.46700,1.46880,1.45240,1.45550,10122,UNKNOWN
GBPUSD,2001.01.25,1.45520,1.46340,1.44630,1.45970,10185,UNKNOWN
GBPUSD,2001.01.26,1.46000,1.46920,1.45550,1.46150,9094,UNKNOWN
GBPUSD,2001.01.29,1.46120,1.46470,1.45540,1.45840,8867,UNKNOWN
GBPUSD,2001.01.30,1.45880,1.46390,1.45530,1.46220,8924,UNKNOWN
GBPUSD,2001.01.31,1.46240,1.46490,1.45750,1.46430,9109,UNKNOWN
GBPUSD,2001.02.01,1.46450,1.48290,1.46310,1.47760,9380,UNKNOWN
GBPUSD,2001.02.02,1.47820,1.48380,1.46440,1.46890,9312,UNKNOWN
GBPUSD,2001.02.05,1.46900,1.47850,1.46820,1.47450,9703,UNKNOWN
GBPUSD,2001.02.06,1.47410,1.47490,1.45700,1.45970,9288,UNKNOWN
GBPUSD,2001.02.07,1.45990,1.46460,1.44990,1.45330,9252,UNKNOWN
GBPUSD,2001.02.08,1.45320,1.45510,1.44180,1.44500,8968,UNKNOWN
GBPUSD,2001.02.09,1.44490,1.45030,1.43720,1.44460,9297,UNKNOWN
GBPUSD,2001.02.12,1.44550,1.45550,1.44430,1.45330,8675,UNKNOWN
GBPUSD,2001.02.13,1.45370,1.45800,1.44780,1.45180,9277,UNKNOWN
GBPUSD,2001.02.14,1.45180,1.46140,1.45090,1.45470,9516,UNKNOWN
GBPUSD,2001.02.15,1.45530,1.46090,1.44470,1.44870,7960,UNKNOWN
GBPUSD,2001.02.16,1.44910,1.45780,1.44400,1.44870,9249,UNKNOWN
GBPUSD,2001.02.19,1.44740,1.45500,1.44260,1.44750,8565,UNKNOWN
GBPUSD,2001.02.20,1.44720,1.44830,1.43100,1.44630,9005,UNKNOWN
GBPUSD,2001.02.21,1.44620,1.44800,1.43740,1.44310,9649,UNKNOWN
GBPUSD,2001.02.22,1.44310,1.45200,1.43910,1.44500,9002,UNKNOWN
GBPUSD,2001.02.23,1.44490,1.45580,1.44200,1.45510,8652,UNKNOWN
GBPUSD,2001.02.26,1.45350,1.45710,1.44040,1.44390,9169,UNKNOWN
GBPUSD,2001.02.27,1.44370,1.44780,1.43880,1.44400,8781,UNKNOWN
GBPUSD,2001.02.28,1.44410,1.45040,1.43950,1.44550,9450,UNKNOWN
GBPUSD,2001.03.01,1.44550,1.45800,1.44430,1.45520,9398,UNKNOWN
GBPUSD,2001.03.02,1.45550,1.47630,1.45380,1.46780,9670,UNKNOWN
GBPUSD,2001.03.05,1.46960,1.47310,1.46580,1.46710,8091,UNKNOWN
GBPUSD,2001.03.06,1.46660,1.46890,1.46330,1.46790,8680,UNKNOWN
GBPUSD,2001.03.07,1.46810,1.47300,1.45740,1.46120,9737,UNKNOWN
GBPUSD,2001.03.08,1.46130,1.47080,1.45910,1.46860,9631,UNKNOWN
GBPUSD,2001.03.09,1.46890,1.47520,1.46130,1.46940,8625,UNKNOWN
GBPUSD,2001.03.12,1.46720,1.46990,1.46180,1.46420,10141,UNKNOWN
GBPUSD,2001.03.13,1.46510,1.46540,1.44740,1.44950,9853,UNKNOWN
GBPUSD,2001.03.14,1.44920,1.45790,1.44360,1.44510,10382,UNKNOWN
GBPUSD,2001.03.15,1.44520,1.45000,1.43400,1.43500,11403,UNKNOWN
GBPUSD,2001.03.16,1.43560,1.43860,1.42510,1.43260,10891,UNKNOWN
GBPUSD,2001.03.19,1.43110,1.43420,1.42130,1.42510,10342,UNKNOWN
GBPUSD,2001.03.20,1.42510,1.43910,1.42370,1.43860,9092,UNKNOWN
GBPUSD,2001.03.21,1.43830,1.43950,1.42530,1.42960,9574,UNKNOWN
GBPUSD,2001.03.22,1.42940,1.43110,1.41790,1.42080,8968,UNKNOWN
GBPUSD,2001.03.23,1.42100,1.43150,1.41970,1.42510,8552,UNKNOWN
GBPUSD,2001.03.26,1.42760,1.43550,1.42500,1.43500,10141,UNKNOWN
GBPUSD,2001.03.27,1.43500,1.43880,1.42760,1.43360,8931,UNKNOWN
GBPUSD,2001.03.28,1.43360,1.43870,1.42740,1.43790,9477,UNKNOWN
GBPUSD,2001.03.29,1.43790,1.44270,1.42580,1.42620,9749,UNKNOWN
GBPUSD,2001.03.30,1.42640,1.42980,1.41510,1.41630,10342,UNKNOWN
GBPUSD,2001.04.02,1.41440,1.42400,1.41380,1.41840,9452,UNKNOWN
GBPUSD,2001.04.03,1.41830,1.43410,1.41820,1.43300,9064,UNKNOWN
GBPUSD,2001.04.04,1.43270,1.43680,1.42940,1.43270,9282,UNKNOWN
GBPUSD,2001.04.05,1.43260,1.44010,1.42400,1.42750,9450,UNKNOWN
GBPUSD,2001.04.06,1.42770,1.44130,1.42530,1.43980,8470,UNKNOWN
GBPUSD,2001.04.09,1.44080,1.45020,1.43770,1.44330,8632,UNKNOWN
GBPUSD,2001.04.10,1.44370,1.44660,1.42990,1.43360,8820,UNKNOWN
GBPUSD,2001.04.11,1.43370,1.43860,1.42700,1.43670,8462,UNKNOWN
GBPUSD,2001.04.12,1.43630,1.44160,1.43200,1.43940,8434,UNKNOWN
GBPUSD,2001.04.13,1.43910,1.43990,1.43470,1.43720,3734,UNKNOWN
GBPUSD,2001.04.16,1.43700,1.43800,1.43200,1.43700,3895,UNKNOWN
GBPUSD,2001.04.17,1.43600,1.44290,1.42660,1.43210,8455,UNKNOWN
GBPUSD,2001.04.18,1.43210,1.43360,1.41850,1.42830,9302,UNKNOWN
GBPUSD,2001.04.19,1.42800,1.44730,1.42530,1.44640,9193,UNKNOWN
GBPUSD,2001.04.20,1.44650,1.44880,1.43700,1.44120,8862,UNKNOWN
GBPUSD,2001.04.23,1.44210,1.44780,1.43620,1.43790,9132,UNKNOWN
GBPUSD,2001.04.24,1.43750,1.44370,1.43320,1.43450,8845,UNKNOWN
GBPUSD,2001.04.25,1.43420,1.44190,1.43090,1.44130,9159,UNKNOWN
GBPUSD,2001.04.26,1.44130,1.44320,1.43570,1.44180,9245,UNKNOWN
GBPUSD,2001.04.27,1.44180,1.44410,1.43250,1.43860,8633,UNKNOWN
GBPUSD,2001.04.30,1.43500,1.43760,1.42850,1.43330,6990,UNKNOWN
GBPUSD,2001.05.01,1.43340,1.43650,1.42640,1.43500,6425,UNKNOWN
GBPUSD,2001.05.02,1.43470,1.43800,1.42910,1.43350,7981,UNKNOWN
GBPUSD,2001.05.03,1.43350,1.43800,1.42980,1.43570,8775,UNKNOWN
GBPUSD,2001.05.04,1.43560,1.44530,1.43220,1.43930,7680,UNKNOWN
GBPUSD,2001.05.07,1.43760,1.44170,1.43480,1.43850,7206,UNKNOWN
GBPUSD,2001.05.08,1.43800,1.43920,1.42410,1.42500,8187,UNKNOWN
GBPUSD,2001.05.09,1.42530,1.42920,1.41760,1.42270,8754,UNKNOWN
GBPUSD,2001.05.10,1.42290,1.42900,1.41810,1.42260,8695,UNKNOWN
GBPUSD,2001.05.11,1.42250,1.42380,1.41310,1.41900,8372,UNKNOWN
GBPUSD,2001.05.14,1.41940,1.42070,1.41540,1.41860,7526,UNKNOWN
GBPUSD,2001.05.15,1.41890,1.42560,1.41640,1.42400,8061,UNKNOWN
GBPUSD,2001.05.16,1.42450,1.43180,1.42050,1.43070,9074,UNKNOWN
GBPUSD,2001.05.17,1.43070,1.43330,1.42660,1.43200,8217,UNKNOWN
GBPUSD,2001.05.18,1.43240,1.44060,1.42640,1.43950,8253,UNKNOWN
GBPUSD,2001.05.21,1.43930,1.44200,1.43500,1.43960,8470,UNKNOWN
GBPUSD,2001.05.22,1.43950,1.44100,1.42360,1.42770,9113,UNKNOWN
GBPUSD,2001.05.23,1.42750,1.42960,1.41710,1.41950,9854,UNKNOWN
GBPUSD,2001.05.24,1.41970,1.41970,1.40700,1.40820,9771,UNKNOWN
GBPUSD,2001.05.25,1.40780,1.42400,1.40750,1.42250,8422,UNKNOWN
GBPUSD,2001.05.28,1.42230,1.42330,1.41820,1.42030,5728,UNKNOWN
GBPUSD,2001.05.29,1.42030,1.42390,1.41500,1.42320,8865,UNKNOWN
GBPUSD,2001.05.30,1.42340,1.42760,1.41920,1.42600,8977,UNKNOWN
GBPUSD,2001.05.31,1.42650,1.42720,1.41600,1.41840,8929,UNKNOWN
GBPUSD,2001.06.01,1.41840,1.42180,1.41170,1.41750,8965,UNKNOWN
GBPUSD,2001.06.04,1.41850,1.42170,1.41090,1.41410,7586,UNKNOWN
GBPUSD,2001.06.05,1.41410,1.41470,1.40620,1.41410,8836,UNKNOWN
GBPUSD,2001.06.06,1.41420,1.41550,1.38890,1.39060,9494,UNKNOWN
GBPUSD,2001.06.07,1.39100,1.39360,1.37920,1.39210,9451,UNKNOWN
GBPUSD,2001.06.08,1.39180,1.39400,1.37720,1.37860,9095,UNKNOWN
GBPUSD,2001.06.11,1.38220,1.38810,1.37090,1.37330,8812,UNKNOWN
GBPUSD,2001.06.12,1.37330,1.38020,1.36820,1.37250,8975,UNKNOWN
GBPUSD,2001.06.13,1.37270,1.39250,1.37080,1.39140,9185,UNKNOWN
GBPUSD,2001.06.14,1.39140,1.40280,1.38720,1.40210,8770,UNKNOWN
GBPUSD,2001.06.15,1.40200,1.41090,1.39850,1.40310,8634,UNKNOWN
GBPUSD,2001.06.18,1.40430,1.40820,1.40040,1.40370,8363,UNKNOWN
GBPUSD,2001.06.19,1.40350,1.40430,1.39400,1.40130,8426,UNKNOWN
GBPUSD,2001.06.20,1.40140,1.40190,1.39050,1.39640,9348,UNKNOWN
GBPUSD,2001.06.21,1.39630,1.41830,1.39480,1.41550,9082,UNKNOWN
GBPUSD,2001.06.22,1.41550,1.41960,1.40850,1.41330,8774,UNKNOWN
GBPUSD,2001.06.25,1.41230,1.41800,1.41110,1.41240,7958,UNKNOWN
GBPUSD,2001.06.26,1.41270,1.41760,1.40980,1.41710,8308,UNKNOWN
GBPUSD,2001.06.27,1.41720,1.42310,1.41200,1.41720,9113,UNKNOWN
GBPUSD,2001.06.28,1.41710,1.42000,1.40600,1.40800,9049,UNKNOWN
GBPUSD,2001.06.29,1.40810,1.41670,1.40300,1.41630,8758,UNKNOWN
GBPUSD,2001.07.02,1.41610,1.41810,1.40980,1.41700,7200,UNKNOWN
GBPUSD,2001.07.03,1.41720,1.41770,1.40470,1.40710,8144,UNKNOWN
GBPUSD,2001.07.04,1.40730,1.40900,1.40190,1.40680,7424,UNKNOWN
GBPUSD,2001.07.05,1.40680,1.40850,1.39860,1.40330,8321,UNKNOWN
GBPUSD,2001.07.06,1.40310,1.41280,1.39640,1.41200,7679,UNKNOWN
GBPUSD,2001.07.09,1.41060,1.41320,1.40500,1.40870,7592,UNKNOWN
GBPUSD,2001.07.10,1.40870,1.41360,1.40760,1.41170,8200,UNKNOWN
GBPUSD,2001.07.11,1.41160,1.41920,1.40650,1.40800,8412,UNKNOWN
GBPUSD,2001.07.12,1.40820,1.41000,1.40330,1.40730,8187,UNKNOWN
GBPUSD,2001.07.13,1.40740,1.40790,1.39780,1.40450,8676,UNKNOWN
GBPUSD,2001.07.16,1.40350,1.40440,1.39760,1.39950,8274,UNKNOWN
GBPUSD,2001.07.17,1.39950,1.40670,1.39270,1.40250,9327,UNKNOWN
GBPUSD,2001.07.18,1.40070,1.42220,1.39940,1.42150,10052,UNKNOWN
GBPUSD,2001.07.19,1.42170,1.43210,1.41370,1.42950,10342,UNKNOWN
GBPUSD,2001.07.20,1.42960,1.43570,1.42600,1.42790,9099,UNKNOWN
GBPUSD,2001.07.23,1.42390,1.42610,1.41740,1.42050,9545,UNKNOWN
GBPUSD,2001.07.24,1.42030,1.42590,1.41530,1.42100,9242,UNKNOWN
GBPUSD,2001.07.25,1.42090,1.42960,1.41860,1.42740,9514,UNKNOWN
GBPUSD,2001.07.26,1.42740,1.43170,1.42480,1.42720,8984,UNKNOWN
GBPUSD,2001.07.27,1.42720,1.43070,1.42240,1.42380,8946,UNKNOWN
GBPUSD,2001.07.30,1.42260,1.42790,1.42060,1.42620,8444,UNKNOWN
GBPUSD,2001.07.31,1.42620,1.43070,1.42310,1.42520,8843,UNKNOWN
GBPUSD,2001.08.01,1.42510,1.43510,1.42450,1.43420,9303,UNKNOWN
GBPUSD,2001.08.02,1.43400,1.43610,1.42760,1.43170,9329,UNKNOWN
GBPUSD,2001.08.03,1.43190,1.43230,1.42490,1.42930,8503,UNKNOWN
GBPUSD,2001.08.06,1.42830,1.42850,1.41680,1.41810,8464,UNKNOWN
GBPUSD,2001.08.07,1.41810,1.41990,1.41210,1.41620,9178,UNKNOWN
GBPUSD,2001.08.08,1.41680,1.41900,1.41270,1.41690,9204,UNKNOWN
GBPUSD,2001.08.09,1.41650,1.42870,1.41300,1.42560,8710,UNKNOWN
GBPUSD,2001.08.10,1.42550,1.42850,1.42250,1.42310,8602,UNKNOWN
GBPUSD,2001.08.13,1.42360,1.42770,1.41880,1.42030,8860,UNKNOWN
GBPUSD,2001.08.14,1.42010,1.43030,1.41640,1.42880,9129,UNKNOWN
GBPUSD,2001.08.15,1.42860,1.44150,1.42740,1.44060,9900,UNKNOWN
GBPUSD,2001.08.16,1.44060,1.45220,1.43950,1.44330,10479,UNKNOWN
GBPUSD,2001.08.17,1.44370,1.44880,1.43930,1.44510,9195,UNKNOWN
GBPUSD,2001.08.20,1.44500,1.44780,1.44270,1.44400,9198,UNKNOWN
GBPUSD,2001.08.21,1.44400,1.45560,1.44310,1.45450,9889,UNKNOWN
GBPUSD,2001.08.22,1.45410,1.45910,1.44760,1.44850,9974,UNKNOWN
GBPUSD,2001.08.23,1.44870,1.44950,1.44320,1.44680,8730,UNKNOWN
GBPUSD,2001.08.24,1.44690,1.44860,1.44060,1.44280,8367,UNKNOWN
GBPUSD,2001.08.27,1.44330,1.44570,1.44070,1.44340,7826,UNKNOWN
GBPUSD,2001.08.28,1.44350,1.45420,1.43740,1.45400,9451,UNKNOWN
GBPUSD,2001.08.29,1.45330,1.45770,1.44930,1.45150,8962,UNKNOWN
GBPUSD,2001.08.30,1.45080,1.46070,1.44770,1.45700,9294,UNKNOWN
GBPUSD,2001.08.31,1.45770,1.46270,1.44950,1.45420,9905,UNKNOWN
GBPUSD,2001.09.03,1.45280,1.45680,1.45090,1.45400,8613,UNKNOWN
GBPUSD,2001.09.04,1.45400,1.45530,1.44110,1.44410,9886,UNKNOWN
GBPUSD,2001.09.05,1.44390,1.45900,1.44040,1.45730,9781,UNKNOWN
GBPUSD,2001.09.06,1.45720,1.45790,1.44610,1.45710,10677,UNKNOWN
GBPUSD,2001.09.07,1.45680,1.46370,1.44980,1.46100,9559,UNKNOWN
GBPUSD,2001.09.10,1.46080,1.46870,1.45600,1.45620,9021,UNKNOWN
GBPUSD,2001.09.11,1.45610,1.47810,1.45300,1.47600,10715,UNKNOWN
GBPUSD,2001.09.12,1.47540,1.47800,1.46170,1.46780,9647,UNKNOWN
GBPUSD,2001.09.13,1.46780,1.47360,1.46490,1.47140,9655,UNKNOWN
GBPUSD,2001.09.14,1.47100,1.47920,1.46600,1.47210,9980,UNKNOWN
GBPUSD,2001.09.17,1.47400,1.47840,1.46230,1.46550,10091,UNKNOWN
GBPUSD,2001.09.18,1.46520,1.47130,1.45930,1.46760,10266,UNKNOWN
GBPUSD,2001.09.19,1.46800,1.47280,1.46190,1.46830,8699,UNKNOWN
GBPUSD,2001.09.20,1.46830,1.46960,1.46270,1.46600,8808,UNKNOWN
GBPUSD,2001.09.21,1.46580,1.46630,1.45150,1.45680,9020,UNKNOWN
GBPUSD,2001.09.24,1.45560,1.46670,1.45270,1.46350,7966,UNKNOWN
GBPUSD,2001.09.25,1.46350,1.47160,1.45980,1.47010,8516,UNKNOWN
GBPUSD,2001.09.26,1.47020,1.47750,1.46980,1.47480,10180,UNKNOWN
GBPUSD,2001.09.27,1.47460,1.47710,1.47100,1.47440,9701,UNKNOWN
GBPUSD,2001.09.28,1.47450,1.47490,1.46530,1.47440,10123,UNKNOWN
GBPUSD,2001.10.01,1.47240,1.48180,1.46980,1.47880,9300,UNKNOWN
GBPUSD,2001.10.02,1.47900,1.48130,1.46180,1.46830,9056,UNKNOWN
GBPUSD,2001.10.03,1.46810,1.47920,1.46640,1.47670,9778,UNKNOWN
GBPUSD,2001.10.04,1.47660,1.47890,1.46970,1.47650,9282,UNKNOWN
GBPUSD,2001.10.05,1.47680,1.48450,1.47380,1.48420,8773,UNKNOWN
GBPUSD,2001.10.08,1.48310,1.48340,1.47090,1.47410,8377,UNKNOWN
GBPUSD,2001.10.09,1.47410,1.47470,1.45510,1.45810,9017,UNKNOWN
GBPUSD,2001.10.10,1.45790,1.46030,1.44840,1.45140,9356,UNKNOWN
GBPUSD,2001.10.11,1.45130,1.45280,1.43970,1.44510,9063,UNKNOWN
GBPUSD,2001.10.12,1.44510,1.45420,1.44410,1.45200,8752,UNKNOWN
GBPUSD,2001.10.15,1.45210,1.45420,1.44630,1.44860,8988,UNKNOWN
GBPUSD,2001.10.16,1.44850,1.45060,1.44220,1.44880,9021,UNKNOWN
GBPUSD,2001.10.17,1.44900,1.45250,1.44370,1.44660,8764,UNKNOWN
GBPUSD,2001.10.18,1.44700,1.45070,1.44180,1.44400,9044,UNKNOWN
GBPUSD,2001.10.19,1.44390,1.44420,1.43220,1.43330,9107,UNKNOWN
GBPUSD,2001.10.22,1.43400,1.43590,1.42090,1.42460,9250,UNKNOWN
GBPUSD,2001.10.23,1.42470,1.42660,1.41960,1.42580,9522,UNKNOWN
GBPUSD,2001.10.24,1.42620,1.43080,1.42200,1.42850,9205,UNKNOWN
GBPUSD,2001.10.25,1.42860,1.43280,1.42300,1.42640,8393,UNKNOWN
GBPUSD,2001.10.26,1.42640,1.43760,1.42440,1.43650,8972,UNKNOWN
GBPUSD,2001.10.29,1.43620,1.45650,1.43610,1.45570,9399,UNKNOWN
GBPUSD,2001.10.30,1.45580,1.46030,1.44990,1.45140,9649,UNKNOWN
GBPUSD,2001.10.31,1.45140,1.45730,1.44950,1.45450,9010,UNKNOWN
GBPUSD,2001.11.01,1.45450,1.46840,1.45200,1.46290,9635,UNKNOWN
GBPUSD,2001.11.02,1.46320,1.46730,1.45930,1.46260,8662,UNKNOWN
GBPUSD,2001.11.05,1.46170,1.46190,1.45080,1.45830,8658,UNKNOWN
GBPUSD,2001.11.06,1.45820,1.46170,1.45570,1.45720,7870,UNKNOWN
GBPUSD,2001.11.07,1.45720,1.46750,1.45640,1.46360,8673,UNKNOWN
