Symbol,Date,Open,High,Low,Close,Volume,MarketState
USDJPY,2003.02.03,119.90000,120.92000,119.79000,120.26000,10303,UNKNOWN
USDJPY,2003.02.04,120.26000,120.60000,119.59000,119.66000,10423,UNKNOWN
USDJPY,2003.02.05,119.65000,120.43000,119.05000,120.04000,10815,UNKNOWN
USDJPY,2003.02.06,120.09000,120.29000,119.56000,119.86000,9319,UNKNOWN
USDJPY,2003.02.07,119.86000,120.45000,119.59000,120.25000,8625,UNKNOWN
USDJPY,2003.02.10,120.29000,121.43000,120.25000,121.31000,10044,UNKNOWN
USDJPY,2003.02.11,121.27000,121.78000,120.90000,121.08000,9788,UNKNOWN
USDJPY,2003.02.12,121.08000,121.50000,120.46000,121.43000,9900,UNKNOWN
USDJPY,2003.02.13,121.44000,121.50000,120.22000,120.51000,9972,UNKNOWN
USDJPY,2003.02.14,120.51000,120.87000,120.11000,120.32000,10227,UNKNOWN
USDJPY,2003.02.17,120.53000,120.82000,119.99000,120.38000,8674,UNKNOWN
USDJPY,2003.02.18,120.36000,120.39000,118.67000,119.07000,10659,UNKNOWN
USDJPY,2003.02.19,119.05000,119.24000,118.56000,118.71000,9485,UNKNOWN
USDJPY,2003.02.20,118.70000,119.10000,118.10000,118.37000,9675,UNKNOWN
USDJPY,2003.02.21,118.38000,118.94000,118.17000,118.64000,9901,UNKNOWN
USDJPY,2003.02.24,118.86000,118.86000,117.53000,117.86000,9120,UNKNOWN
USDJPY,2003.02.25,117.84000,118.25000,116.96000,117.47000,10161,UNKNOWN
USDJPY,2003.02.26,117.47000,117.67000,116.96000,117.12000,9706,UNKNOWN
USDJPY,2003.02.27,117.16000,117.81000,116.80000,117.69000,9458,UNKNOWN
USDJPY,2003.02.28,117.71000,118.33000,117.60000,118.14000,8901,UNKNOWN
USDJPY,2003.03.03,118.22000,118.34000,117.07000,117.63000,8324,UNKNOWN
USDJPY,2003.03.04,117.63000,118.12000,117.31000,117.38000,9183,UNKNOWN
USDJPY,2003.03.05,117.37000,117.67000,117.00000,117.28000,9881,UNKNOWN
USDJPY,2003.03.06,117.27000,117.63000,117.13000,117.36000,9175,UNKNOWN
USDJPY,2003.03.07,117.37000,117.52000,116.35000,117.07000,9544,UNKNOWN
USDJPY,2003.03.10,117.14000,117.17000,116.40000,116.92000,9055,UNKNOWN
USDJPY,2003.03.11,116.92000,117.34000,116.64000,117.12000,9541,UNKNOWN
USDJPY,2003.03.12,117.09000,117.56000,117.04000,117.38000,10007,UNKNOWN
USDJPY,2003.03.13,117.38000,118.76000,117.36000,118.65000,10022,UNKNOWN
USDJPY,2003.03.14,118.69000,118.78000,118.04000,118.27000,9109,UNKNOWN
USDJPY,2003.03.17,118.14000,118.73000,117.55000,118.71000,9714,UNKNOWN
USDJPY,2003.03.18,118.75000,119.23000,118.46000,118.67000,9886,UNKNOWN
USDJPY,2003.03.19,118.65000,120.66000,118.55000,120.27000,10403,UNKNOWN
USDJPY,2003.03.20,120.27000,120.52000,119.72000,120.24000,10776,UNKNOWN
USDJPY,2003.03.21,120.23000,121.92000,120.18000,121.69000,10357,UNKNOWN
USDJPY,2003.03.24,121.06000,121.33000,120.35000,120.68000,10172,UNKNOWN
USDJPY,2003.03.25,120.69000,120.79000,119.43000,120.09000,10386,UNKNOWN
USDJPY,2003.03.26,120.09000,120.51000,119.84000,119.93000,9646,UNKNOWN
USDJPY,2003.03.27,119.96000,120.19000,119.58000,119.94000,9805,UNKNOWN
USDJPY,2003.03.28,119.94000,120.46000,119.46000,119.85000,9940,UNKNOWN
USDJPY,2003.03.31,119.84000,120.20000,117.76000,118.04000,10674,UNKNOWN
USDJPY,2003.04.01,117.99000,118.51000,117.78000,117.98000,9478,UNKNOWN
USDJPY,2003.04.02,118.00000,119.29000,117.62000,118.94000,10395,UNKNOWN
USDJPY,2003.04.03,118.94000,119.72000,118.50000,119.36000,10200,UNKNOWN
USDJPY,2003.04.04,119.36000,120.20000,119.16000,120.00000,10057,UNKNOWN
USDJPY,2003.04.07,120.38000,120.94000,119.59000,119.82000,10417,UNKNOWN
USDJPY,2003.04.08,119.84000,120.17000,119.41000,119.70000,9949,UNKNOWN
USDJPY,2003.04.09,119.71000,120.71000,119.64000,120.09000,10219,UNKNOWN
USDJPY,2003.04.10,120.09000,120.32000,119.13000,119.65000,11063,UNKNOWN
USDJPY,2003.04.11,119.66000,120.87000,119.51000,120.52000,9772,UNKNOWN
USDJPY,2003.04.14,120.60000,120.85000,119.96000,120.36000,9257,UNKNOWN
USDJPY,2003.04.15,120.37000,120.73000,120.00000,120.29000,9717,UNKNOWN
USDJPY,2003.04.16,120.32000,120.60000,119.25000,119.52000,9526,UNKNOWN
USDJPY,2003.04.17,119.52000,119.78000,118.93000,119.59000,10291,UNKNOWN
USDJPY,2003.04.18,119.61000,119.84000,119.56000,119.78000,5436,UNKNOWN
USDJPY,2003.04.21,119.65000,120.70000,119.54000,120.59000,7709,UNKNOWN
USDJPY,2003.04.22,120.57000,120.78000,119.35000,119.89000,9288,UNKNOWN
USDJPY,2003.04.23,119.85000,120.65000,119.77000,120.47000,8976,UNKNOWN
USDJPY,2003.04.24,120.45000,120.72000,119.52000,119.91000,9502,UNKNOWN
USDJPY,2003.04.25,119.90000,121.17000,119.68000,120.18000,9901,UNKNOWN
USDJPY,2003.04.28,120.19000,120.52000,119.85000,120.51000,8684,UNKNOWN
USDJPY,2003.04.29,120.51000,120.75000,119.62000,119.82000,9530,UNKNOWN
USDJPY,2003.04.30,119.84000,120.00000,118.60000,118.92000,10156,UNKNOWN
USDJPY,2003.05.01,118.90000,119.02000,118.14000,118.59000,9110,UNKNOWN
USDJPY,2003.05.02,118.61000,119.25000,118.39000,119.08000,9016,UNKNOWN
USDJPY,2003.05.05,119.01000,119.11000,118.47000,118.54000,10722,UNKNOWN
USDJPY,2003.05.06,118.60000,118.81000,117.29000,117.55000,13289,UNKNOWN
USDJPY,2003.05.07,117.55000,117.88000,116.06000,116.49000,13287,UNKNOWN
USDJPY,2003.05.08,116.44000,117.25000,115.97000,117.16000,12935,UNKNOWN
USDJPY,2003.05.09,117.13000,117.67000,117.07000,117.32000,12773,UNKNOWN
USDJPY,2003.05.12,117.28000,117.30000,116.32000,116.96000,11554,UNKNOWN
USDJPY,2003.05.13,116.96000,117.59000,116.35000,116.79000,12123,UNKNOWN
USDJPY,2003.05.14,116.80000,116.89000,115.56000,116.27000,10258,UNKNOWN
USDJPY,2003.05.15,116.27000,116.67000,115.28000,116.54000,10105,UNKNOWN
USDJPY,2003.05.16,116.53000,116.64000,115.85000,116.05000,9139,UNKNOWN
USDJPY,2003.05.19,115.58000,117.50000,115.07000,117.11000,9934,UNKNOWN
USDJPY,2003.05.20,117.11000,117.44000,116.61000,116.67000,10284,UNKNOWN
USDJPY,2003.05.21,116.66000,117.81000,116.52000,117.68000,10183,UNKNOWN
USDJPY,2003.05.22,117.68000,117.81000,116.89000,117.22000,10508,UNKNOWN
USDJPY,2003.05.23,117.23000,117.46000,116.74000,116.90000,9484,UNKNOWN
USDJPY,2003.05.26,116.84000,117.42000,116.69000,116.95000,7275,UNKNOWN
USDJPY,2003.05.27,116.95000,117.36000,116.18000,117.28000,9612,UNKNOWN
USDJPY,2003.05.28,117.27000,118.94000,116.95000,118.66000,10083,UNKNOWN
USDJPY,2003.05.29,118.67000,119.18000,117.94000,118.06000,10969,UNKNOWN
USDJPY,2003.05.30,118.07000,119.67000,118.04000,119.35000,11126,UNKNOWN
USDJPY,2003.06.02,119.61000,119.66000,118.33000,118.61000,10758,UNKNOWN
USDJPY,2003.06.03,118.60000,119.38000,118.29000,119.08000,10860,UNKNOWN
USDJPY,2003.06.04,119.13000,119.42000,118.33000,118.88000,11787,UNKNOWN
USDJPY,2003.06.05,118.90000,118.97000,117.33000,117.62000,11750,UNKNOWN
USDJPY,2003.06.06,117.61000,118.97000,117.60000,118.73000,10469,UNKNOWN
USDJPY,2003.06.09,118.74000,118.81000,117.78000,118.25000,10792,UNKNOWN
USDJPY,2003.06.10,118.22000,118.41000,117.54000,117.79000,11157,UNKNOWN
USDJPY,2003.06.11,117.77000,118.19000,117.51000,117.77000,10979,UNKNOWN
USDJPY,2003.06.12,117.79000,117.99000,117.46000,117.70000,10995,UNKNOWN
USDJPY,2003.06.13,117.70000,117.92000,117.14000,117.44000,10434,UNKNOWN
USDJPY,2003.06.16,117.38000,117.83000,117.17000,117.71000,10207,UNKNOWN
USDJPY,2003.06.17,117.71000,118.45000,117.48000,118.15000,10027,UNKNOWN
USDJPY,2003.06.18,118.17000,118.76000,117.73000,117.95000,10535,UNKNOWN
USDJPY,2003.06.19,117.94000,119.13000,117.87000,118.42000,11562,UNKNOWN
USDJPY,2003.06.20,118.42000,118.67000,117.99000,118.41000,11273,UNKNOWN
USDJPY,2003.06.23,118.53000,118.65000,117.48000,117.81000,11471,UNKNOWN
USDJPY,2003.06.24,117.83000,118.11000,117.59000,117.84000,10754,UNKNOWN
USDJPY,2003.06.25,117.84000,118.19000,117.31000,117.95000,11207,UNKNOWN
USDJPY,2003.06.26,117.96000,119.51000,117.92000,119.43000,11512,UNKNOWN
USDJPY,2003.06.27,119.45000,120.11000,119.18000,119.59000,10576,UNKNOWN
USDJPY,2003.06.30,119.71000,120.26000,119.58000,119.70000,9963,UNKNOWN
USDJPY,2003.07.01,119.73000,120.01000,119.01000,119.37000,9509,UNKNOWN
USDJPY,2003.07.02,119.39000,119.51000,117.87000,118.18000,11018,UNKNOWN
USDJPY,2003.07.03,118.19000,118.65000,117.86000,118.18000,11111,UNKNOWN
USDJPY,2003.07.04,118.20000,118.51000,117.96000,118.06000,8654,UNKNOWN
USDJPY,2003.07.07,118.07000,118.36000,117.82000,118.12000,10025,UNKNOWN
USDJPY,2003.07.08,118.13000,118.73000,117.60000,118.20000,10793,UNKNOWN
USDJPY,2003.07.09,118.23000,118.49000,117.62000,117.82000,11093,UNKNOWN
USDJPY,2003.07.10,117.86000,118.07000,117.39000,117.68000,11307,UNKNOWN
USDJPY,2003.07.11,117.67000,118.06000,117.54000,117.93000,10340,UNKNOWN
USDJPY,2003.07.14,117.80000,117.88000,117.31000,117.71000,9437,UNKNOWN
USDJPY,2003.07.15,117.71000,118.08000,116.65000,117.95000,11761,UNKNOWN
USDJPY,2003.07.16,118.00000,118.72000,117.83000,118.09000,11962,UNKNOWN
USDJPY,2003.07.17,118.09000,119.00000,117.86000,118.75000,12070,UNKNOWN
USDJPY,2003.07.18,118.74000,119.30000,118.23000,118.46000,11260,UNKNOWN
USDJPY,2003.07.21,118.67000,118.84000,118.22000,118.46000,11068,UNKNOWN
USDJPY,2003.07.22,118.46000,119.45000,118.43000,119.06000,11584,UNKNOWN
USDJPY,2003.07.23,119.06000,119.18000,118.60000,118.81000,11766,UNKNOWN
USDJPY,2003.07.24,118.83000,119.36000,118.54000,118.99000,11131,UNKNOWN
USDJPY,2003.07.25,118.98000,119.35000,118.53000,118.80000,10743,UNKNOWN
USDJPY,2003.07.28,118.99000,119.67000,118.87000,119.44000,10592,UNKNOWN
USDJPY,2003.07.29,119.42000,119.98000,119.09000,119.90000,11690,UNKNOWN
USDJPY,2003.07.30,119.89000,120.67000,119.62000,120.22000,11316,UNKNOWN
USDJPY,2003.07.31,120.24000,120.67000,119.72000,120.59000,11798,UNKNOWN
USDJPY,2003.08.01,120.56000,120.74000,119.81000,120.18000,12017,UNKNOWN
USDJPY,2003.08.04,119.96000,120.64000,119.67000,120.33000,11114,UNKNOWN
USDJPY,2003.08.05,120.33000,120.67000,119.76000,119.91000,11279,UNKNOWN
USDJPY,2003.08.06,119.91000,120.48000,119.71000,120.25000,10840,UNKNOWN
USDJPY,2003.08.07,120.25000,120.28000,118.80000,119.04000,11699,UNKNOWN
USDJPY,2003.08.08,119.02000,119.30000,118.82000,119.08000,11081,UNKNOWN
USDJPY,2003.08.11,119.01000,119.20000,118.14000,118.54000,11043,UNKNOWN
USDJPY,2003.08.12,118.54000,118.82000,118.37000,118.72000,10860,UNKNOWN
USDJPY,2003.08.13,118.68000,119.52000,118.51000,119.15000,11712,UNKNOWN
USDJPY,2003.08.14,119.14000,119.71000,118.87000,119.11000,11444,UNKNOWN
USDJPY,2003.08.15,119.11000,119.45000,118.75000,119.20000,11528,UNKNOWN
USDJPY,2003.08.18,119.17000,119.91000,119.05000,119.47000,10446,UNKNOWN
USDJPY,2003.08.19,119.45000,119.84000,118.22000,118.46000,11348,UNKNOWN
USDJPY,2003.08.20,118.45000,118.83000,117.82000,118.07000,12059,UNKNOWN
USDJPY,2003.08.21,118.10000,118.28000,117.54000,117.78000,11623,UNKNOWN
USDJPY,2003.08.22,117.78000,118.11000,117.30000,117.55000,10715,UNKNOWN
USDJPY,2003.08.25,117.53000,117.71000,117.15000,117.29000,10324,UNKNOWN
USDJPY,2003.08.26,117.28000,117.84000,117.18000,117.37000,10803,UNKNOWN
USDJPY,2003.08.27,117.36000,118.03000,117.30000,117.48000,11152,UNKNOWN
USDJPY,2003.08.28,117.49000,117.68000,117.21000,117.36000,11322,UNKNOWN
USDJPY,2003.08.29,117.41000,117.44000,116.14000,116.92000,11823,UNKNOWN
USDJPY,2003.09.01,116.78000,116.83000,116.33000,116.61000,9464,UNKNOWN
USDJPY,2003.09.02,116.59000,117.29000,115.82000,116.44000,11677,UNKNOWN
USDJPY,2003.09.03,116.43000,116.63000,115.84000,115.93000,11916,UNKNOWN
USDJPY,2003.09.04,115.92000,117.11000,115.75000,116.84000,10704,UNKNOWN
USDJPY,2003.09.05,116.85000,117.18000,116.42000,116.84000,10051,UNKNOWN
USDJPY,2003.09.08,117.60000,117.75000,116.31000,116.82000,10871,UNKNOWN
USDJPY,2003.09.09,116.82000,116.97000,116.08000,116.85000,11117,UNKNOWN
USDJPY,2003.09.10,116.82000,117.33000,116.63000,117.11000,9878,UNKNOWN
USDJPY,2003.09.11,117.12000,117.36000,116.46000,117.16000,10342,UNKNOWN
USDJPY,2003.09.12,117.15000,117.55000,116.71000,117.34000,8424,UNKNOWN
USDJPY,2003.09.15,117.32000,117.71000,117.21000,117.44000,9215,UNKNOWN
USDJPY,2003.09.16,117.44000,117.49000,116.03000,116.23000,10153,UNKNOWN
USDJPY,2003.09.17,116.25000,116.54000,115.84000,116.06000,11197,UNKNOWN
USDJPY,2003.09.18,116.06000,116.24000,114.70000,115.30000,11044,UNKNOWN
USDJPY,2003.09.19,115.30000,115.55000,113.57000,113.97000,11168,UNKNOWN
USDJPY,2003.09.22,112.46000,112.78000,111.37000,112.30000,13278,UNKNOWN
USDJPY,2003.09.23,112.29000,112.42000,110.91000,112.35000,11660,UNKNOWN
USDJPY,2003.09.24,112.36000,112.42000,111.25000,111.91000,11436,UNKNOWN
USDJPY,2003.09.25,111.87000,112.38000,111.42000,112.12000,11003,UNKNOWN
USDJPY,2003.09.26,112.14000,112.33000,111.61000,111.76000,10385,UNKNOWN
USDJPY,2003.09.29,111.60000,111.80000,110.72000,110.82000,11062,UNKNOWN
USDJPY,2003.09.30,110.80000,112.11000,110.10000,111.50000,12422,UNKNOWN
USDJPY,2003.10.01,111.50000,111.58000,110.53000,110.57000,10536,UNKNOWN
USDJPY,2003.10.02,110.61000,111.36000,110.51000,110.77000,10498,UNKNOWN
USDJPY,2003.10.03,110.79000,111.15000,110.24000,110.85000,10886,UNKNOWN
USDJPY,2003.10.06,110.98000,111.38000,110.80000,110.94000,10226,UNKNOWN
USDJPY,2003.10.07,110.96000,111.20000,109.35000,109.89000,10528,UNKNOWN
USDJPY,2003.10.08,109.91000,110.07000,109.38000,109.52000,10521,UNKNOWN
USDJPY,2003.10.09,109.58000,109.64000,108.84000,109.08000,10620,UNKNOWN
USDJPY,2003.10.10,109.10000,109.40000,108.25000,108.74000,10204,UNKNOWN
USDJPY,2003.10.13,108.48000,109.07000,108.27000,108.93000,9250,UNKNOWN
USDJPY,2003.10.14,108.93000,110.28000,108.66000,108.87000,11438,UNKNOWN
USDJPY,2003.10.15,108.84000,109.85000,108.70000,109.62000,10631,UNKNOWN
USDJPY,2003.10.16,109.63000,110.32000,109.19000,109.89000,10915,UNKNOWN
USDJPY,2003.10.17,109.88000,110.05000,109.27000,109.34000,10250,UNKNOWN
USDJPY,2003.10.20,108.84000,110.61000,108.80000,110.39000,11307,UNKNOWN
USDJPY,2003.10.21,110.41000,110.43000,109.41000,109.53000,10984,UNKNOWN
USDJPY,2003.10.22,109.56000,109.74000,108.82000,108.96000,10126,UNKNOWN
USDJPY,2003.10.23,108.94000,109.88000,108.86000,109.50000,11040,UNKNOWN
USDJPY,2003.10.24,109.51000,110.03000,109.03000,109.25000,10330,UNKNOWN
USDJPY,2003.10.27,109.03000,109.10000,108.28000,108.47000,10579,UNKNOWN
USDJPY,2003.10.28,108.46000,108.68000,108.18000,108.25000,10855,UNKNOWN
USDJPY,2003.10.29,108.25000,108.42000,107.81000,108.22000,10179,UNKNOWN
USDJPY,2003.10.30,108.20000,108.92000,107.93000,108.79000,10804,UNKNOWN
USDJPY,2003.10.31,108.80000,110.26000,108.63000,110.06000,10886,UNKNOWN
USDJPY,2003.11.03,109.74000,111.52000,109.71000,110.92000,10407,UNKNOWN
USDJPY,2003.11.04,110.93000,110.96000,109.37000,109.67000,10507,UNKNOWN
USDJPY,2003.11.05,109.68000,110.10000,109.47000,109.86000,10031,UNKNOWN
USDJPY,2003.11.06,109.85000,110.35000,109.81000,110.19000,9975,UNKNOWN
USDJPY,2003.11.07,110.19000,110.48000,109.03000,109.33000,10221,UNKNOWN
USDJPY,2003.11.10,109.48000,109.66000,107.85000,108.88000,10070,UNKNOWN
USDJPY,2003.11.11,108.89000,109.19000,108.40000,108.73000,10090,UNKNOWN
USDJPY,2003.11.12,108.78000,109.20000,108.44000,108.78000,10834,UNKNOWN
USDJPY,2003.11.13,108.80000,108.85000,108.04000,108.12000,10721,UNKNOWN
USDJPY,2003.11.14,108.11000,108.55000,107.92000,108.38000,10076,UNKNOWN
USDJPY,2003.11.17,108.39000,109.77000,108.23000,108.94000,11527,UNKNOWN
USDJPY,2003.11.18,108.95000,109.14000,107.92000,108.05000,11077,UNKNOWN
USDJPY,2003.11.19,108.03000,109.45000,107.53000,109.14000,12006,UNKNOWN
USDJPY,2003.11.20,109.12000,109.24000,108.61000,108.96000,10754,UNKNOWN
USDJPY,2003.11.21,108.96000,109.41000,108.63000,108.63000,10187,UNKNOWN
USDJPY,2003.11.24,108.81000,109.53000,108.78000,109.25000,9600,UNKNOWN
USDJPY,2003.11.25,109.25000,110.07000,109.24000,109.47000,11046,UNKNOWN
USDJPY,2003.11.26,109.44000,109.81000,108.87000,109.18000,10893,UNKNOWN
USDJPY,2003.11.27,109.14000,109.32000,108.86000,109.17000,8430,UNKNOWN
USDJPY,2003.11.28,109.17000,109.70000,109.13000,109.65000,10078,UNKNOWN
USDJPY,2003.12.01,109.79000,110.05000,109.08000,109.42000,10933,UNKNOWN
USDJPY,2003.12.02,109.43000,109.86000,108.50000,108.69000,11311,UNKNOWN
USDJPY,2003.12.03,108.67000,108.85000,108.09000,108.25000,11469,UNKNOWN
USDJPY,2003.12.04,108.24000,108.51000,107.95000,108.25000,11341,UNKNOWN
USDJPY,2003.12.05,108.26000,108.45000,107.50000,107.70000,10429,UNKNOWN
USDJPY,2003.12.08,107.74000,107.82000,107.10000,107.39000,10674,UNKNOWN
USDJPY,2003.12.09,107.39000,107.55000,106.72000,107.17000,10719,UNKNOWN
USDJPY,2003.12.10,107.16000,108.78000,107.06000,108.41000,11225,UNKNOWN
USDJPY,2003.12.11,108.39000,108.47000,107.92000,108.04000,10718,UNKNOWN
USDJPY,2003.12.12,108.03000,108.10000,107.56000,107.85000,10230,UNKNOWN
USDJPY,2003.12.15,108.29000,108.31000,107.36000,107.65000,10091,UNKNOWN
USDJPY,2003.12.16,107.65000,107.88000,107.35000,107.57000,9881,UNKNOWN
USDJPY,2003.12.17,107.58000,107.86000,107.19000,107.44000,10128,UNKNOWN
USDJPY,2003.12.18,107.47000,108.13000,107.33000,107.62000,10371,UNKNOWN
USDJPY,2003.12.19,107.59000,108.05000,107.51000,107.72000,10143,UNKNOWN
USDJPY,2003.12.22,107.80000,107.98000,107.21000,107.55000,9698,UNKNOWN
USDJPY,2003.12.23,107.57000,107.64000,107.25000,107.38000,8689,UNKNOWN
USDJPY,2003.12.24,107.39000,107.59000,107.12000,107.38000,8170,UNKNOWN
USDJPY,2003.12.25,107.40000,107.41000,107.10000,107.32000,4255,UNKNOWN
USDJPY,2003.12.26,107.31000,107.56000,106.91000,107.50000,5579,UNKNOWN
USDJPY,2003.12.29,107.32000,107.41000,106.85000,107.05000,8815,UNKNOWN
USDJPY,2003.12.30,107.01000,107.22000,106.87000,106.97000,9464,UNKNOWN
USDJPY,2003.12.31,106.95000,107.76000,106.78000,107.21000,7330,UNKNOWN
USDJPY,2004.01.01,107.23000,107.50000,107.18000,107.29000,935,UNKNOWN
USDJPY,2004.01.02,107.32000,107.53000,106.77000,106.98000,8080,UNKNOWN
USDJPY,2004.01.05,107.01000,107.38000,106.01000,106.27000,9694,UNKNOWN
USDJPY,2004.01.06,106.32000,106.44000,105.87000,106.21000,9450,UNKNOWN
USDJPY,2004.01.07,106.19000,106.46000,105.91000,106.23000,9131,UNKNOWN
USDJPY,2004.01.08,106.20000,106.30000,106.06000,106.18000,8081,UNKNOWN
USDJPY,2004.01.09,106.21000,108.30000,106.14000,106.67000,10937,UNKNOWN
USDJPY,2004.01.12,106.64000,106.79000,106.33000,106.64000,9259,UNKNOWN
USDJPY,2004.01.13,106.65000,106.70000,106.11000,106.30000,9771,UNKNOWN
USDJPY,2004.01.14,106.28000,106.36000,105.95000,106.30000,9900,UNKNOWN
USDJPY,2004.01.15,106.29000,106.55000,105.97000,106.29000,10215,UNKNOWN
USDJPY,2004.01.16,106.29000,107.04000,105.71000,106.73000,10279,UNKNOWN
USDJPY,2004.01.19,106.68000,107.55000,106.39000,107.30000,10019,UNKNOWN
USDJPY,2004.01.20,107.31000,107.94000,106.82000,106.86000,11439,UNKNOWN
USDJPY,2004.01.21,106.87000,107.33000,106.58000,106.89000,10666,UNKNOWN
USDJPY,2004.01.22,106.88000,107.04000,105.93000,106.09000,11106,UNKNOWN
USDJPY,2004.01.23,106.11000,106.85000,105.70000,106.81000,10308,UNKNOWN
USDJPY,2004.01.26,106.46000,106.75000,105.76000,106.31000,11180,UNKNOWN
USDJPY,2004.01.27,106.28000,106.44000,105.46000,105.64000,10867,UNKNOWN
USDJPY,2004.01.28,105.65000,106.64000,105.48000,106.21000,11324,UNKNOWN
USDJPY,2004.01.29,106.26000,106.34000,105.61000,105.95000,10917,UNKNOWN
USDJPY,2004.01.30,105.95000,106.17000,105.55000,105.78000,10525,UNKNOWN
USDJPY,2004.02.02,105.74000,105.81000,105.36000,105.56000,9300,UNKNOWN
USDJPY,2004.02.03,105.56000,105.87000,105.23000,105.49000,10494,UNKNOWN
USDJPY,2004.02.04,105.49000,105.68000,105.28000,105.46000,10631,UNKNOWN
USDJPY,2004.02.05,105.41000,106.08000,105.36000,105.78000,10594,UNKNOWN
USDJPY,2004.02.06,105.81000,106.82000,105.37000,105.52000,11120,UNKNOWN
USDJPY,2004.02.09,105.89000,105.93000,105.50000,105.73000,10495,UNKNOWN
USDJPY,2004.02.10,105.75000,105.93000,105.31000,105.63000,10357,UNKNOWN
USDJPY,2004.02.11,105.61000,105.75000,105.15000,105.36000,10296,UNKNOWN
USDJPY,2004.02.12,105.37000,105.57000,105.26000,105.35000,9802,UNKNOWN
USDJPY,2004.02.13,105.35000,105.63000,105.26000,105.35000,8716,UNKNOWN
USDJPY,2004.02.16,105.47000,105.57000,105.32000,105.45000,7844,UNKNOWN
USDJPY,2004.02.17,105.46000,106.03000,105.37000,105.65000,8854,UNKNOWN
USDJPY,2004.02.18,105.65000,107.16000,105.51000,106.67000,10104,UNKNOWN
USDJPY,2004.02.19,106.67000,107.44000,106.29000,107.00000,11068,UNKNOWN
USDJPY,2004.02.20,106.99000,109.36000,106.86000,109.01000,11052,UNKNOWN
USDJPY,2004.02.23,108.92000,109.40000,108.08000,108.29000,10629,UNKNOWN
USDJPY,2004.02.24,108.28000,108.77000,108.02000,108.22000,9429,UNKNOWN
USDJPY,2004.02.25,108.21000,109.17000,108.00000,108.99000,10116,UNKNOWN
USDJPY,2004.02.26,108.98000,109.86000,108.76000,109.52000,10718,UNKNOWN
USDJPY,2004.02.27,109.56000,109.72000,108.86000,109.35000,10132,UNKNOWN
USDJPY,2004.03.01,109.07000,109.46000,108.83000,109.00000,9502,UNKNOWN
USDJPY,2004.03.02,109.00000,110.44000,108.90000,110.05000,10045,UNKNOWN
USDJPY,2004.03.03,110.05000,110.54000,109.97000,110.04000,11374,UNKNOWN
USDJPY,2004.03.04,110.05000,111.18000,110.03000,111.15000,10321,UNKNOWN
USDJPY,2004.03.05,111.12000,112.34000,110.86000,112.02000,10622,UNKNOWN
USDJPY,2004.03.08,112.19000,112.36000,111.09000,111.28000,10607,UNKNOWN
USDJPY,2004.03.09,111.29000,111.63000,110.21000,111.45000,9860,UNKNOWN
USDJPY,2004.03.10,111.42000,111.57000,110.66000,110.89000,11080,UNKNOWN
USDJPY,2004.03.11,110.89000,111.10000,110.42000,110.83000,9775,UNKNOWN
USDJPY,2004.03.12,110.83000,111.42000,110.60000,110.80000,9093,UNKNOWN
USDJPY,2004.03.15,110.67000,111.09000,109.18000,110.33000,9605,UNKNOWN
USDJPY,2004.03.16,110.34000,110.39000,108.61000,108.84000,11151,UNKNOWN
USDJPY,2004.03.17,108.83000,109.00000,107.94000,108.19000,10676,UNKNOWN
USDJPY,2004.03.18,108.19000,108.38000,106.38000,106.86000,11663,UNKNOWN
USDJPY,2004.03.19,106.84000,107.34000,106.59000,106.65000,10153,UNKNOWN
USDJPY,2004.03.22,106.89000,107.67000,106.72000,106.77000,9657,UNKNOWN
USDJPY,2004.03.23,106.75000,106.96000,106.44000,106.70000,9736,UNKNOWN
USDJPY,2004.03.24,106.71000,106.97000,106.02000,106.41000,9957,UNKNOWN
USDJPY,2004.03.25,106.37000,106.48000,105.75000,106.14000,10111,UNKNOWN
USDJPY,2004.03.26,106.10000,106.26000,105.54000,105.99000,9971,UNKNOWN
USDJPY,2004.03.29,105.60000,105.98000,105.26000,105.53000,9888,UNKNOWN
USDJPY,2004.03.30,105.54000,106.24000,105.40000,105.78000,9872,UNKNOWN
USDJPY,2004.03.31,105.78000,105.94000,103.40000,104.25000,12118,UNKNOWN
USDJPY,2004.04.01,104.22000,104.51000,103.48000,103.66000,10668,UNKNOWN
USDJPY,2004.04.02,103.67000,104.79000,103.65000,104.47000,10355,UNKNOWN
USDJPY,2004.04.05,104.38000,105.46000,104.13000,105.11000,9925,UNKNOWN
USDJPY,2004.04.06,105.13000,107.24000,104.94000,105.68000,11234,UNKNOWN
USDJPY,2004.04.07,105.67000,106.18000,104.96000,105.28000,10504,UNKNOWN
USDJPY,2004.04.08,105.30000,106.42000,105.21000,106.30000,9771,UNKNOWN
USDJPY,2004.04.09,106.31000,106.79000,105.94000,106.33000,6594,UNKNOWN
USDJPY,2004.04.12,106.37000,106.47000,105.25000,105.50000,9520,UNKNOWN
USDJPY,2004.04.13,105.46000,107.03000,105.04000,106.65000,12290,UNKNOWN
USDJPY,2004.04.14,106.67000,109.00000,106.60000,108.69000,13490,UNKNOWN
USDJPY,2004.04.15,108.63000,109.28000,108.07000,108.08000,14207,UNKNOWN
USDJPY,2004.04.16,108.08000,108.92000,107.50000,107.88000,13217,UNKNOWN
USDJPY,2004.04.19,107.76000,108.72000,107.60000,108.37000,9481,UNKNOWN
USDJPY,2004.04.20,108.38000,108.90000,107.67000,108.83000,10111,UNKNOWN
